item_id,ingredient_id,ingredient_name,ingredient_category
37047,78,soy sauce,sauce
37047,39,scallion,vegetable
37047,27,carrot,vegetable
37047,25,kale,vegetable
37047,145,canola oil,oil
37047,99,oregano,spice
37048,7,tofu,protein
37048,136,stevia,sweetener
37049,109,garlic powder,spice
37049,69,bagel,grain
37050,158,macadamia,nut
37050,132,maple syrup,sweetener
37050,54,blue cheese,dairy
37051,137,vanilla extract,sweetener
37052,30,zucchini,vegetable
37053,38,ginger,vegetable
37054,10,bacon,protein
37054,67,pita,grain
37054,39,scallion,vegetable
37054,118,banana,fruit
37055,10,bacon,protein
37055,96,pepper,spice
37055,72,ramen noodles,grain
37055,50,cream,dairy
37056,156,hazelnut,nut
37056,22,tomato,vegetable
37056,75,couscous,grain
37057,37,garlic,vegetable
37057,58,provolone,dairy
37057,22,tomato,vegetable
37057,95,salt,spice
37058,134,brown sugar,sweetener
37058,87,alfredo,sauce
37059,51,milk,dairy
37059,150,peanut,nut
37060,92,oyster sauce,sauce
37060,148,chili oil,oil
37061,1,chicken,protein
37061,73,udon noodles,grain
37061,101,thyme,spice
37061,148,chili oil,oil
37062,59,rice,grain
37062,39,scallion,vegetable
37062,27,carrot,vegetable
37062,148,chili oil,oil
37063,130,sugar,sweetener
37063,129,yuzu,fruit
37064,111,za'atar,spice
37065,109,garlic powder,spice
37065,92,oyster sauce,sauce
37066,103,cayenne,spice
37066,35,cabbage,vegetable
37066,70,croissant,grain
37066,91,hoisin,sauce
37067,47,goat cheese,dairy
37067,62,flour,grain
37067,105,coriander,spice
37068,30,zucchini,vegetable
37068,118,banana,fruit
37069,71,sourdough,grain
37069,15,sausage,protein
37070,103,cayenne,spice
37070,51,milk,dairy
37071,80,bbq sauce,sauce
37072,133,agave,sweetener
37072,126,passion fruit,fruit
37072,119,strawberry,fruit
37073,122,coconut,fruit
37073,133,agave,sweetener
37074,97,cumin,spice
37075,128,guava,fruit
37075,52,yogurt,dairy
37075,118,banana,fruit
37075,19,chorizo,protein
37076,55,swiss cheese,dairy
37076,104,turmeric,spice
37076,62,flour,grain
37077,30,zucchini,vegetable
37077,38,ginger,vegetable
37077,18,pulled pork,protein
37077,148,chili oil,oil
37078,59,rice,grain
37079,108,ginger powder,spice
37079,106,chili powder,spice
37079,145,canola oil,oil
37079,91,hoisin,sauce
37080,36,celery,vegetable
37080,98,paprika,spice
37081,110,curry powder,spice
37081,125,watermelon,fruit
37082,51,milk,dairy
37083,78,soy sauce,sauce
37083,27,carrot,vegetable
37083,3,pork,protein
37084,105,coriander,spice
37084,51,milk,dairy
37084,65,oats,grain
37084,81,ranch,sauce
37085,57,gouda,dairy
37085,143,sesame oil,oil
37085,117,apple,fruit
37085,127,dragon fruit,fruit
37086,87,alfredo,sauce
37087,68,naan,grain
37087,156,hazelnut,nut
37087,9,turkey,protein
37087,152,cashew,nut
37088,22,tomato,vegetable
37088,126,passion fruit,fruit
37089,35,cabbage,vegetable
37090,5,salmon,protein
37090,2,beef,protein
37090,20,prosciutto,protein
37090,6,tuna,protein
37091,105,coriander,spice
37091,4,shrimp,protein
37092,68,naan,grain
37093,118,banana,fruit
37093,46,feta,dairy
37094,136,stevia,sweetener
37094,56,brie,dairy
37095,115,mango,fruit
37095,52,yogurt,dairy
37095,153,walnut,nut
37095,5,salmon,protein
37096,59,rice,grain
37096,78,soy sauce,sauce
37096,27,carrot,vegetable
37096,121,raspberry,fruit
37096,127,dragon fruit,fruit
37096,88,marinara,sauce
37097,156,hazelnut,nut
37097,121,raspberry,fruit
37097,134,brown sugar,sweetener
37098,83,teriyaki,sauce
37098,132,maple syrup,sweetener
37098,3,pork,protein
37098,98,paprika,spice
37099,43,parmesan,dairy
37100,59,rice,grain
37100,78,soy sauce,sauce
37100,39,scallion,vegetable
37100,27,carrot,vegetable
37100,138,chocolate,sweetener
37101,115,mango,fruit
37102,59,rice,grain
37102,78,soy sauce,sauce
37102,27,carrot,vegetable
37102,133,agave,sweetener
37102,42,mozzarella,dairy
37103,59,rice,grain
37103,78,soy sauce,sauce
37103,39,scallion,vegetable
37103,27,carrot,vegetable
37103,145,canola oil,oil
37103,155,pecan,nut
37103,90,tahini,sauce
37103,108,ginger powder,spice
37104,51,milk,dairy
37105,75,couscous,grain
37105,116,pineapple,fruit
37106,109,garlic powder,spice
37106,104,turmeric,spice
37107,65,oats,grain
37107,85,aioli,sauce
37107,159,sesame seed,nut
37108,94,salsa,sauce
37108,22,tomato,vegetable
37108,39,scallion,vegetable
37108,65,oats,grain
37109,55,swiss cheese,dairy
37110,21,onion,vegetable
37110,63,noodles,grain
37110,152,cashew,nut
37111,68,naan,grain
37111,96,pepper,spice
37112,70,croissant,grain
37112,99,oregano,spice
37112,127,dragon fruit,fruit
37112,140,condensed milk,sweetener
37113,78,soy sauce,sauce
37113,55,swiss cheese,dairy
37113,17,steak,protein
37113,73,udon noodles,grain
37114,18,pulled pork,protein
37114,13,lobster,protein
37114,34,jalapeno,vegetable
37114,117,apple,fruit
37115,77,tomato sauce,sauce
37115,61,bread,grain
37115,112,lemon,fruit
37116,122,coconut,fruit
37117,97,cumin,spice
37117,138,chocolate,sweetener
37118,59,rice,grain
37118,78,soy sauce,sauce
37118,39,scallion,vegetable
37118,27,carrot,vegetable
37118,99,oregano,spice
37118,30,zucchini,vegetable
37118,43,parmesan,dairy
37118,124,grape,fruit
37119,102,rosemary,spice
37120,154,pistachio,nut
37120,32,avocado,vegetable
37120,59,rice,grain
37121,69,bagel,grain
37121,103,cayenne,spice
37121,32,avocado,vegetable
37121,29,mushroom,vegetable
37122,64,quinoa,grain
37122,2,beef,protein
37122,137,vanilla extract,sweetener
37122,86,pesto,sauce
37123,158,macadamia,nut
37123,91,hoisin,sauce
37123,2,beef,protein
37123,45,cream cheese,dairy
37124,17,steak,protein
37124,131,honey,sweetener
37125,89,chimichurri,sauce
37125,40,bok choy,vegetable
37125,58,provolone,dairy
37125,16,ground beef,protein
37126,57,gouda,dairy
37126,127,dragon fruit,fruit
37127,158,macadamia,nut
37128,85,aioli,sauce
37128,117,apple,fruit
37129,59,rice,grain
37129,78,soy sauce,sauce
37129,39,scallion,vegetable
37129,27,carrot,vegetable
37129,7,tofu,protein
37129,142,vegetable oil,oil
37129,36,celery,vegetable
37130,122,coconut,fruit
37130,158,macadamia,nut
37131,32,avocado,vegetable
37132,43,parmesan,dairy
37133,67,pita,grain
37133,89,chimichurri,sauce
37133,29,mushroom,vegetable
37134,56,brie,dairy
37135,36,celery,vegetable
37135,42,mozzarella,dairy
37136,123,peach,fruit
37137,78,soy sauce,sauce
37137,93,fish sauce,sauce
37137,156,hazelnut,nut
37138,40,bok choy,vegetable
37139,23,lettuce,vegetable
37139,22,tomato,vegetable
37139,21,onion,vegetable
37139,41,cheese,dairy
37139,82,mayo,sauce
37139,61,bread,grain
37139,38,ginger,vegetable
37139,157,pine nut,nut
37139,135,molasses,sweetener
37140,99,oregano,spice
37140,36,celery,vegetable
37140,101,thyme,spice
37141,4,shrimp,protein
37142,139,caramel,sweetener
37142,128,guava,fruit
37143,87,alfredo,sauce
37143,93,fish sauce,sauce
37143,146,avocado oil,oil
37143,114,orange,fruit
37144,38,ginger,vegetable
37145,130,sugar,sweetener
37146,76,farro,grain
37146,4,shrimp,protein
37146,132,maple syrup,sweetener
37147,2,beef,protein
37147,23,lettuce,vegetable
37147,22,tomato,vegetable
37147,21,onion,vegetable
37147,82,mayo,sauce
37147,139,caramel,sweetener
37147,113,lime,fruit
37147,3,pork,protein
37147,80,bbq sauce,sauce
37148,66,tortilla,grain
37148,96,pepper,spice
37148,91,hoisin,sauce
37148,118,banana,fruit
37149,93,fish sauce,sauce
37150,79,hot sauce,sauce
37150,46,feta,dairy
37150,26,broccoli,vegetable
37150,101,thyme,spice
37151,49,butter,dairy
37151,39,scallion,vegetable
37151,151,almond,nut
37152,24,spinach,vegetable
37152,65,oats,grain
37152,115,mango,fruit
37152,157,pine nut,nut
37153,56,brie,dairy
37154,89,chimichurri,sauce
37154,7,tofu,protein
37154,2,beef,protein
37155,42,mozzarella,dairy
37156,153,walnut,nut
37156,80,bbq sauce,sauce
37156,101,thyme,spice
37157,100,basil,spice
37157,137,vanilla extract,sweetener
37157,65,oats,grain
37157,86,pesto,sauce
37158,79,hot sauce,sauce
37159,90,tahini,sauce
37160,11,duck,protein
37160,6,tuna,protein
37161,2,beef,protein
37161,21,onion,vegetable
37161,82,mayo,sauce
37161,61,bread,grain
37161,6,tuna,protein
37161,120,blueberry,fruit
37162,154,pistachio,nut
37162,95,salt,spice
37162,145,canola oil,oil
37162,53,sour cream,dairy
37163,39,scallion,vegetable
37163,10,bacon,protein
37163,19,chorizo,protein
37164,62,flour,grain
37165,63,noodles,grain
37165,61,bread,grain
37165,60,pasta,grain
37166,149,truffle oil,oil
37167,47,goat cheese,dairy
37168,91,hoisin,sauce
37168,153,walnut,nut
37168,143,sesame oil,oil
37169,97,cumin,spice
37169,109,garlic powder,spice
37170,146,avocado oil,oil
37171,61,bread,grain
37171,137,vanilla extract,sweetener
37172,115,mango,fruit
37172,46,feta,dairy
37173,137,vanilla extract,sweetener
37173,107,cinnamon,spice
37173,58,provolone,dairy
37174,78,soy sauce,sauce
37174,79,hot sauce,sauce
37174,143,sesame oil,oil
37175,2,beef,protein
37175,23,lettuce,vegetable
37175,22,tomato,vegetable
37175,21,onion,vegetable
37175,41,cheese,dairy
37175,82,mayo,sauce
37175,61,bread,grain
37175,6,tuna,protein
37175,96,pepper,spice
37176,20,prosciutto,protein
37176,25,kale,vegetable
37176,87,alfredo,sauce
37177,131,honey,sweetener
37178,37,garlic,vegetable
37178,86,pesto,sauce
37179,2,beef,protein
37179,23,lettuce,vegetable
37179,21,onion,vegetable
37179,41,cheese,dairy
37179,61,bread,grain
37179,81,ranch,sauce
37179,111,za'atar,spice
37179,56,brie,dairy
37180,135,molasses,sweetener
37181,99,oregano,spice
37181,84,sriracha,sauce
37181,69,bagel,grain
37181,101,thyme,spice
37182,143,sesame oil,oil
37182,12,crab,protein
37183,56,brie,dairy
37183,32,avocado,vegetable
37183,45,cream cheese,dairy
37183,80,bbq sauce,sauce
37184,15,sausage,protein
37184,69,bagel,grain
37184,99,oregano,spice
37184,60,pasta,grain
37185,53,sour cream,dairy
37185,40,bok choy,vegetable
37185,13,lobster,protein
37185,116,pineapple,fruit
37186,133,agave,sweetener
37187,23,lettuce,vegetable
37187,22,tomato,vegetable
37187,21,onion,vegetable
37187,41,cheese,dairy
37187,82,mayo,sauce
37187,61,bread,grain
37187,52,yogurt,dairy
37187,74,rice noodles,grain
37187,138,chocolate,sweetener
37188,34,jalapeno,vegetable
37189,114,orange,fruit
37189,96,pepper,spice
37189,108,ginger powder,spice
37190,75,couscous,grain
37190,145,canola oil,oil
37190,119,strawberry,fruit
37190,38,ginger,vegetable
37191,43,parmesan,dairy
37191,134,brown sugar,sweetener
37191,140,condensed milk,sweetener
37191,61,bread,grain
37192,19,chorizo,protein
37193,2,beef,protein
37193,22,tomato,vegetable
37193,61,bread,grain
37193,87,alfredo,sauce
37193,143,sesame oil,oil
37193,42,mozzarella,dairy
37194,81,ranch,sauce
37195,146,avocado oil,oil
37196,60,pasta,grain
37196,42,mozzarella,dairy
37196,98,paprika,spice
37197,18,pulled pork,protein
37197,51,milk,dairy
37197,88,marinara,sauce
37197,62,flour,grain
37198,149,truffle oil,oil
37199,2,beef,protein
37199,23,lettuce,vegetable
37199,22,tomato,vegetable
37199,21,onion,vegetable
37199,41,cheese,dairy
37199,82,mayo,sauce
37199,61,bread,grain
37199,150,peanut,nut
37200,2,beef,protein
37200,23,lettuce,vegetable
37200,22,tomato,vegetable
37200,21,onion,vegetable
37200,82,mayo,sauce
37200,61,bread,grain
37200,94,salsa,sauce
37201,85,aioli,sauce
37201,143,sesame oil,oil
37202,107,cinnamon,spice
37203,2,beef,protein
37203,23,lettuce,vegetable
37203,22,tomato,vegetable
37203,21,onion,vegetable
37203,41,cheese,dairy
37203,61,bread,grain
37203,140,condensed milk,sweetener
37204,72,ramen noodles,grain
37204,8,lamb,protein
37205,134,brown sugar,sweetener
37205,34,jalapeno,vegetable
37206,133,agave,sweetener
37207,152,cashew,nut
37207,2,beef,protein
37207,27,carrot,vegetable
37207,73,udon noodles,grain
37208,15,sausage,protein
37208,146,avocado oil,oil
37209,115,mango,fruit
37209,114,orange,fruit
37209,19,chorizo,protein
37210,2,beef,protein
37210,23,lettuce,vegetable
37210,22,tomato,vegetable
37210,21,onion,vegetable
37210,41,cheese,dairy
37210,82,mayo,sauce
37210,152,cashew,nut
37210,10,bacon,protein
37211,13,lobster,protein
37211,65,oats,grain
37211,111,za'atar,spice
37212,35,cabbage,vegetable
37212,138,chocolate,sweetener
37212,51,milk,dairy
37213,125,watermelon,fruit
37214,13,lobster,protein
37215,23,lettuce,vegetable
37215,22,tomato,vegetable
37215,41,cheese,dairy
37215,82,mayo,sauce
37215,28,bell pepper,vegetable
37215,89,chimichurri,sauce
37215,125,watermelon,fruit
37216,32,avocado,vegetable
37217,35,cabbage,vegetable
37217,140,condensed milk,sweetener
37217,157,pine nut,nut
37217,155,pecan,nut
37218,133,agave,sweetener
37218,86,pesto,sauce
37218,123,peach,fruit
37219,45,cream cheese,dairy
37219,87,alfredo,sauce
37219,54,blue cheese,dairy
37219,102,rosemary,spice
37220,6,tuna,protein
37220,122,coconut,fruit
37221,129,yuzu,fruit
37221,18,pulled pork,protein
37222,149,truffle oil,oil
37222,112,lemon,fruit
37222,74,rice noodles,grain
37223,153,walnut,nut
37224,91,hoisin,sauce
37224,65,oats,grain
37224,71,sourdough,grain
37224,68,naan,grain
37225,2,beef,protein
37225,23,lettuce,vegetable
37225,21,onion,vegetable
37225,41,cheese,dairy
37225,82,mayo,sauce
37225,61,bread,grain
37225,38,ginger,vegetable
37225,76,farro,grain
37226,142,vegetable oil,oil
37227,5,salmon,protein
37227,53,sour cream,dairy
37227,125,watermelon,fruit
37227,28,bell pepper,vegetable
37228,78,soy sauce,sauce
37228,5,salmon,protein
37228,7,tofu,protein
37228,155,pecan,nut
37229,62,flour,grain
37229,151,almond,nut
37230,9,turkey,protein
37231,26,broccoli,vegetable
37231,108,ginger powder,spice
37232,96,pepper,spice
37232,116,pineapple,fruit
37232,86,pesto,sauce
37232,21,onion,vegetable
37233,52,yogurt,dairy
37233,57,gouda,dairy
37233,48,ricotta,dairy
37234,150,peanut,nut
37235,142,vegetable oil,oil
37236,105,coriander,spice
37237,100,basil,spice
37237,56,brie,dairy
37237,121,raspberry,fruit
37238,21,onion,vegetable
37239,142,vegetable oil,oil
37239,130,sugar,sweetener
37240,20,prosciutto,protein
37240,8,lamb,protein
37241,117,apple,fruit
37241,16,ground beef,protein
37241,86,pesto,sauce
37241,129,yuzu,fruit
37242,41,cheese,dairy
37242,157,pine nut,nut
37242,28,bell pepper,vegetable
37242,98,paprika,spice
37243,26,broccoli,vegetable
37243,38,ginger,vegetable
37243,76,farro,grain
37243,136,stevia,sweetener
37244,148,chili oil,oil
37245,108,ginger powder,spice
37246,82,mayo,sauce
37247,90,tahini,sauce
37247,103,cayenne,spice
37247,66,tortilla,grain
37247,145,canola oil,oil
37248,149,truffle oil,oil
37248,78,soy sauce,sauce
37249,49,butter,dairy
37249,86,pesto,sauce
37250,119,strawberry,fruit
37250,140,condensed milk,sweetener
37251,136,stevia,sweetener
37251,93,fish sauce,sauce
37251,131,honey,sweetener
37252,121,raspberry,fruit
37252,126,passion fruit,fruit
37253,33,corn,vegetable
37253,83,teriyaki,sauce
37254,142,vegetable oil,oil
37254,36,celery,vegetable
37254,33,corn,vegetable
37254,106,chili powder,spice
37255,25,kale,vegetable
37255,41,cheese,dairy
37255,137,vanilla extract,sweetener
37255,157,pine nut,nut
37256,59,rice,grain
37256,100,basil,spice
37256,88,marinara,sauce
37257,125,watermelon,fruit
37257,148,chili oil,oil
37257,41,cheese,dairy
37257,71,sourdough,grain
37258,38,ginger,vegetable
37259,90,tahini,sauce
37259,104,turmeric,spice
37259,98,paprika,spice
37259,89,chimichurri,sauce
37260,97,cumin,spice
37260,37,garlic,vegetable
37260,90,tahini,sauce
37260,67,pita,grain
37260,154,pistachio,nut
37260,115,mango,fruit
37260,1,chicken,protein
37261,27,carrot,vegetable
37261,68,naan,grain
37262,40,bok choy,vegetable
37262,84,sriracha,sauce
37262,151,almond,nut
37263,148,chili oil,oil
37263,150,peanut,nut
37263,119,strawberry,fruit
37264,14,scallops,protein
37264,47,goat cheese,dairy
37265,13,lobster,protein
37265,9,turkey,protein
37266,99,oregano,spice
37266,158,macadamia,nut
37266,123,peach,fruit
37267,38,ginger,vegetable
37268,37,garlic,vegetable
37268,90,tahini,sauce
37268,67,pita,grain
37268,117,apple,fruit
37268,42,mozzarella,dairy
37269,150,peanut,nut
37270,95,salt,spice
37270,54,blue cheese,dairy
37270,114,orange,fruit
37270,94,salsa,sauce
37271,108,ginger powder,spice
37271,67,pita,grain
37271,111,za'atar,spice
37271,70,croissant,grain
37272,15,sausage,protein
37273,87,alfredo,sauce
37273,79,hot sauce,sauce
37273,158,macadamia,nut
37273,106,chili powder,spice
37274,146,avocado oil,oil
37274,131,honey,sweetener
37274,89,chimichurri,sauce
37274,38,ginger,vegetable
37275,146,avocado oil,oil
37275,12,crab,protein
37275,90,tahini,sauce
37275,131,honey,sweetener
37276,84,sriracha,sauce
37276,159,sesame seed,nut
37277,128,guava,fruit
37277,80,bbq sauce,sauce
37278,118,banana,fruit
37279,126,passion fruit,fruit
37280,151,almond,nut
37280,157,pine nut,nut
37281,101,thyme,spice
37282,97,cumin,spice
37282,90,tahini,sauce
37282,67,pita,grain
37282,75,couscous,grain
37282,147,peanut oil,oil
37283,105,coriander,spice
37284,7,tofu,protein
37284,54,blue cheese,dairy
37285,17,steak,protein
37285,21,onion,vegetable
37286,29,mushroom,vegetable
37286,76,farro,grain
37286,155,pecan,nut
37287,119,strawberry,fruit
37287,131,honey,sweetener
37288,56,brie,dairy
37288,15,sausage,protein
37288,121,raspberry,fruit
37289,61,bread,grain
37290,12,crab,protein
37290,44,cheddar,dairy
37290,77,tomato sauce,sauce
37290,142,vegetable oil,oil
37291,97,cumin,spice
37291,37,garlic,vegetable
37291,90,tahini,sauce
37291,67,pita,grain
37291,62,flour,grain
37292,3,pork,protein
37292,72,ramen noodles,grain
37292,156,hazelnut,nut
37292,8,lamb,protein
37293,157,pine nut,nut
37293,63,noodles,grain
37293,149,truffle oil,oil
37294,49,butter,dairy
37294,25,kale,vegetable
37294,1,chicken,protein
37294,79,hot sauce,sauce
37295,13,lobster,protein
37296,67,pita,grain
37296,118,banana,fruit
37297,58,provolone,dairy
37297,159,sesame seed,nut
37298,8,lamb,protein
37299,136,stevia,sweetener
37300,54,blue cheese,dairy
37301,3,pork,protein
37301,141,olive oil,oil
37301,52,yogurt,dairy
37302,125,watermelon,fruit
37302,19,chorizo,protein
37303,93,fish sauce,sauce
37303,137,vanilla extract,sweetener
37303,125,watermelon,fruit
37303,20,prosciutto,protein
37304,72,ramen noodles,grain
37304,53,sour cream,dairy
37304,124,grape,fruit
37304,36,celery,vegetable
37305,68,naan,grain
37305,38,ginger,vegetable
37305,25,kale,vegetable
37305,22,tomato,vegetable
37306,154,pistachio,nut
37307,22,tomato,vegetable
37308,90,tahini,sauce
37309,93,fish sauce,sauce
37309,25,kale,vegetable
37310,41,cheese,dairy
37310,142,vegetable oil,oil
37311,141,olive oil,oil
37311,23,lettuce,vegetable
37312,131,honey,sweetener
37312,34,jalapeno,vegetable
37312,97,cumin,spice
37312,3,pork,protein
37313,103,cayenne,spice
37313,66,tortilla,grain
37313,155,pecan,nut
37313,113,lime,fruit
37314,124,grape,fruit
37314,159,sesame seed,nut
37314,3,pork,protein
37315,56,brie,dairy
37315,103,cayenne,spice
37315,30,zucchini,vegetable
37315,9,turkey,protein
37316,129,yuzu,fruit
37316,141,olive oil,oil
37316,57,gouda,dairy
37316,38,ginger,vegetable
37317,132,maple syrup,sweetener
37317,159,sesame seed,nut
37317,39,scallion,vegetable
37318,60,pasta,grain
37318,44,cheddar,dairy
37318,54,blue cheese,dairy
37319,152,cashew,nut
37320,16,ground beef,protein
37320,15,sausage,protein
37321,113,lime,fruit
37321,137,vanilla extract,sweetener
37321,119,strawberry,fruit
37321,125,watermelon,fruit
37322,64,quinoa,grain
37322,61,bread,grain
37322,18,pulled pork,protein
37322,91,hoisin,sauce
37323,82,mayo,sauce
37324,128,guava,fruit
37324,152,cashew,nut
37325,128,guava,fruit
37325,65,oats,grain
37326,106,chili powder,spice
37326,66,tortilla,grain
37327,65,oats,grain
37327,58,provolone,dairy
37328,51,milk,dairy
